id,title,link,author,tags,chapters,subscribers,views,comments,words
466277,(i) Memories of Our Babyhood,/story/view/466277,luviinkhiim,"donghae,eunhae,eunhyuk,fluff,superjunior,babysuju,babyeunhae",17,272,7240,109,17134
707527,Who Gave Eunhyuk That Love Bite?,/story/view/707527,infatuatedloveKH,"eunhae,eunhyuk,fluff,kyuhyuk,superjunior,haehyuk,eunhaedesires",1,272,4850,50,2009
952435,You're the only North Star (I would follow this far),/story/view/952435,EvilandIknowit,"eunhae,hanchul,highschool,romance,werewolfau",2,272,5330,35,5987
1413789,120 Sunrise Dates,/story/view/1413789,Ichienim,"angst,drama,eunhae,leedonghae,superjunior,haehyuk,leehyukjae,haehyukangst",18,272,2380,53,19559
342706,Bottoms Up,/story/view/342706,haekass,"eunhae,kyumin,haehyuk,minkyu",1,272,5170,26,1304
805768,The wall between us,/story/view/805768,fangirl4ever,"donghae,eunhae,eunhyuk,haehyuk",26,272,5170,155,19619
466277,(i) Memories of Our Babyhood,/story/view/466277,luviinkhiim,"donghae,eunhae,eunhyuk,fluff,superjunior,babysuju,babyeunhae",17,272,7240,109,17134
1300937,My Alpha,/story/view/1300937,EunHae011,"eunhae,superjunior,hyukhae,werewolf,wolfau,alphaxomega",3,271,12300,28,3519
325639,Luck Stealer,/story/view/325639,bomchiiMD,"eunhae,hanchul,kangin,kyuhyun,kyumin,sungmin,yewook",29,271,11790,256,66950
1089896,Counting Lifelines,/story/view/1089896,koelynm,"eunhae,romance,haehyuk,hyukhae",3,270,6670,57,16745
1007685,Changing Tides: Spoiled Innocence,/story/view/1007685,dreamy_seas9,"eunhae,romance",2,270,4130,48,2357
473136,Prequel to Perfection,/story/view/473136,25091510,"donghae,eunhae,heechul,hyukjae,kyumin",6,270,8700,104,11472
597430,Jessica's Not-So-Little Secret,/story/view/597430,haekitty,"donghae,eunhae,eunhyuk,hyukjae,jessica,snsd,superjunior",1,269,3070,19,3455
481423,Housemate II,/story/view/481423,MissUda,"donghae,eunhae,eunhyuk,hyukjae,superjunior",54,269,3070,16,96126
1287387,Be My Fan,/story/view/1287387,kimssi,"eunhae,haehyuk,haeeun",2,269,4420,54,6365
1059908,In Sin I Trust,/story/view/1059908,Eunhaeluv,"angst,drama,eunhae,superjunior,hyukhae",2,269,4420,25,16321
1014856,Catch me if you can,/story/view/1014856,kiddcrazy,"donghae,eunhae,eunhyuk,hyukjae,haehyuk",5,268,5880,42,17058
255911,Why I must fall in love with you?!,/story/view/255911,lovefishymonkey,"comedy,eunhae,fluff,romantic,fluffy,hyukhae",24,268,8230,292,23823
1421897,i'm a reaper,/story/view/1421897,moonpebble,"angst,eunhae,fantasy,romance,comfort,somefluff",5,267,1920,67,14789
1271800,The Story of Two Shirts,/story/view/1271800,K_Y_Chae_Y,"donghae,eunhae,eunhyuk,hyukjae,superjunior",1,267,2140,10,2011
164869,Don't You Remember,/story/view/164869,JenluvSJ,"donghae,eunhae,eunhyuk,superjunior,haehyuk",1,267,7140,30,3491
344036,My Dark Prince,/story/view/344036,Eunhaeluv,"eunhae,superjunior,,hyukhae,darkfantasy",2,267,7140,98,9067
617235,The Masochism Tango,/story/view/617235,lostfishy,"donghae,eunhae,eunhyuk,superjunior",1,266,8250,72,8278
1439877,10 Rules with my Bestfriend,/story/view/1439877,Bottomsoofrvr,"donghae,eunhae,fluff,hyukjae,haehyuk,slightangst,hyukjaedonghae",6,266,1860,54,8563
980716,Pick Up Lines,/story/view/980716,secretgun,"comedy,eunhae,fluff,romance,cuteness,hyukhae",15,266,7290,125,17045
1425894,Leading Us to This New Chance,/story/view/1425894,HyukjaesJellyBean,"eunhae,fluffy,hyukhae",8,266,7290,45,35222
333640,The Perfect Two,/story/view/333640,QueenV,"donghae,eunhae,eunhyuk,fluff,hyukjae,superjunior,haehyuk",15,265,7290,135,26954
385883,What is it about you?,/story/view/385883,Tegwi_Panda,"donghae,eunhae,hyukjae,kyumin,haehyuk",29,265,18280,192,94315
126116,Dr. Lee Hyukjae and the Annoying Patient,/story/view/126116,Yonghwace,"donghae,eunhae,eunhyuk,superjunior,",8,265,10090,138,11130
137548,Predicament,/story/view/137548,pandaislove,"donghae,eunhae,eunhyuk,kyusung,haehyuk",4,265,10090,75,21987
1303097,The Whole World Stops and Stares For a While,/story/view/1303097,haeimecah,"donghae,eunhae,eunhyuk,hyukjae,haehyuk,hyukhae",2,265,7300,59,6128
156572,I'm in love with my Best Friend,/story/view/156572,Eunhaeluv,"eunhae,superjunior",11,265,10080,86,17834
156572,I'm in love with my Best Friend,/story/view/156572,Eunhaeluv,"eunhae,superjunior",11,265,10080,86,17834
469144,Let me be your Light,/story/view/469144,angelkpopluver,"donghae,eunhae,eunhyuk,haehyuk,seoullostandfound,eunhaedesires",5,264,9060,89,18085
757842,Four Seasons of Love,/story/view/757842,23panching,"eunhae,superjunior,haehyuk",5,264,6760,84,33932
200927,Heads or Tails,/story/view/200927,standstill,eunhae,1,264,4040,27,3657
362451,Walls,/story/view/362451,Sedanna,"donghae,eunhae,eunhyuk,hyukjae",4,264,2630,38,10217
796895,Indwelling,/story/view/796895,standstill,eunhae,4,264,2910,25,934
429599,Boys Over Flowers [HaeHyuk ver.],/story/view/429599,MaSupermAn,"donghae,drama,eunhae,eunhyuk,romance,haehyuk",3,263,5150,85,12595
104225,"Behind the Fan Service, is Hatred",/story/view/104225,dragonduizhang,"donghae,eunhae,eunhyuk,superjunior",30,263,5150,758,55550
1284776,It's Perfectly Normal,/story/view/1284776,iluvfishy,"donghae,eunhae,eunhyuk,superjunior,vampire",1,263,2330,19,4396
25632,Monkey Love Fishy,/story/view/25632,purplekpop,"donghae,eunhae,eunhyuk,jessicajung,kyuhyun,kyuna,superjunior",40,262,26870,560,53438
372608,If Only for a Second,/story/view/372608,Wh3r3Th3R3sL0v3,"donghae,eunhae,kyumin,sihae,teukchul,hyukhae,taeminxdonghae",39,262,15580,373,107427
187383,The Best Men (And One Unfortunate Maid of Honor),/story/view/187383,voodoobaby,"comedy,crackfic,eunhae,henber,victoriasong,taoris",2,262,8190,128,3782
692689,"I Draw Water, I Carry Fuel",/story/view/692689,ailurish,"eunhae,horror,superjunior,supernatural,kangteuk",11,262,6490,75,67429
303503,Idol and fanboy?,/story/view/303503,haehyukisreal,"donghae,eunhae,eunhyuk,superjunior,haehyuk",20,262,7520,295,32453
296240,You belong to me,/story/view/296240,Eunhaeism,"angst,eunhae,haesica,romance,violence,wonhyuk",41,261,7520,299,36046
425084,I'm a Rockstar,/story/view/425084,luscious_roses,"eunhae,fluff,kyumin,romance,sichul,superjunior,angsty",14,261,8280,95,22392
818209,By my side,/story/view/818209,Angelic_x3,"angst,eunhae,romance,sihyuk",1,261,2060,16,7205
714910,Heart Shaped Wreckage,/story/view/714910,himebadweather,"action,donghae,eunhae,eunhyuk,fantasy,superjunior",17,260,9250,149,84535
972043,Black Stones (Blast),/story/view/972043,SilentPluto,"angst,eunhae,eunwook,romance,superjunior,mpreg,siwook",22,260,5200,28,36361
1440145,Undercover,/story/view/1440145,anneunaeun,"donghae,eunhae,eunhyuk,superjunior,agegap,crack,schoolau",1,259,820,13,7200
1433572,Where is Hyukjae?,/story/view/1433572,donghaeloveme,"donghae,eunhae,eunhyuk,superjunior,nonau",1,259,890,8,586
835640,My Merman Named Donghae,/story/view/835640,Shel_Kim,"donghae,eunhae,eunhyuk,romance,superjunior,,mermaid",14,258,8920,62,25748
1115862,Love Doesn't Change,/story/view/1115862,ArchangelofLove,"donghae,drama,eunhae,romance,schoollife,suju",13,258,4350,28,10161
267885,Breaking it In,/story/view/267885,haekass,"donghae,eunhae,eunhyuk,superjunior,hyukhae",1,258,3280,13,1892
1272798,Soul swap,/story/view/1272798,EunHaeShipperLady,"abuse,angst,boyxboy,eunhae,schoollife,haehyuk,fantasyau",2,258,2620,15,4300
207928,Auction: EunHyuk for sale!,/story/view/207928,I-KeeL-10,"eunhae,hanchul,superjunior,heehyuk,haehyuk,yewook",8,258,6340,52,8142
675929,Them and Their Stories,/story/view/675929,sujulojo,"donghae,eunhae,eunhyuk,myungsoo,myungyeol,sungyeol",3,258,6340,7,10931
1014323,I Can't Live Without You,/story/view/1014323,Daisy_Cat,"donghae,eunhae,eunhyuk,hyukjae,superjunior",6,257,6450,46,32913
979421,Like Charcoal and Black Powder,/story/view/979421,ma-jewelry,"angst,donghae,eunhae,eunhyuk,superjunior",8,257,6450,11,11602
349237, Your Lips,/story/view/349237,yumi_96,"donghae,eunhae,eunhyuk,superjunior,,hyukhae",14,257,6730,299,12619
1422605,Friends With Benefits With Girlfriends,/story/view/1422605,blahblahKyu,"angst,donghae,eunhae,eunhyuk,romance,superjunior,girlfriend,haehyuk,comfort,jealousy,hyukhae,hurt,friendswithbenefits",3,257,1200,18,4486
1422605,Friends With Benefits With Girlfriends,/story/view/1422605,blahblahKyu,"angst,donghae,eunhae,eunhyuk,romance,superjunior,girlfriend,haehyuk,comfort,jealousy,hyukhae,hurt,friendswithbenefits",3,257,1200,18,4486
31904,Camerawhore,/story/view/31904,funnylittlefishy,"donghae,eunhae,eunhyuk,kyuhyun,superjunior",9,256,17800,184,14812
605713,Wildflowers,/story/view/605713,Sedanna,"eunhae,fantasy,fluff,romance,royalty,elves,wildflowers,fluffwithplot,wildflowersverse,princedonghae,warriorhyukjae,donghaewithlonghair",4,256,17800,43,5277
1169252,The cure for my sleeping pain,/story/view/1169252,luna2moonPanda2Koala,"eunhae,romance,,haehyuk,hyukhae",20,256,10150,165,31565
87440,YOU’RE MY MR.SINDERELLA!!,/story/view/87440,salad92,"donghae,eunhae,eunhyuk,kyuhyuk,kyuhyun,superjunior,haehyuk",28,255,19610,326,42487
627135,Haru and His Overreacting Parents,/story/view/627135,QueenV,"donghae,eunhae,eunhyuk,superjunior,hyukhae,christmasspecial",1,255,19610,7,3042
197119,How Super Junior found out about Eunhae,/story/view/197119,whisperall,"comedy,donghae,eunhae,eunhyuk,superjunior",12,255,6530,188,19363
836349,Pretiosum Felis,/story/view/836349,chocolatemilk90,"eunhae,neko,eunhaestardust",6,254,6420,113,8213
1367638,Summer Lovin',/story/view/1367638,23panching,"donghae,eunhae,eunhyuk,fluff,superjunior,haehyuk",1,254,1880,18,9440
1410336,But You Didn't Do It,/story/view/1410336,leesofthae,"angst,eunhae,romance",1,254,1150,25,3116
1438418,My E,/story/view/1438418,_b2h86,"eunhae,haehyuk,hyukhae",1,254,800,9,2901
123502,Our first meeting,/story/view/123502,elfforeunhae,"donghae,eunhae,eunhyuk,fluff",19,254,9990,283,22088
1229395,From Hate To L❤ve,/story/view/1229395,Bean_B03,"eunhae,kyuwon,sihae,eunsihae,hyukhae",7,254,3720,14,7983
1221061,Balance,/story/view/1221061,SnowyK,eunhae,1,253,2560,10,6746
1368952,Can I Stay...,/story/view/1368952,EverLasting_EunHae,"angst,donghae,eunhae,eunhyuk,fluff,japan,superjunior,haehyuk,songinspired,songinspiredfic,dne,superjuniordne",5,253,2440,21,14139
178023,An irritating roommate,/story/view/178023,muacks_suju,"comedy,eunhae,fluff,kyumin,suju,superjunior",48,253,12450,218,24180
186756,27 Days,/story/view/186756,DreamAmongStars,"donghae,eunhae,eunhyuk,",29,252,9740,260,25227
1060326,Still You,/story/view/1060326,HyukjaesJellyBean,"eunhae,fluffy,hyukhae",1,252,9740,8,4194
832293,Abiogenesis,/story/view/832293,Shibalyo,"donghae,eunhae,eunhyuk,hyukjae,mystery,superjunior,haehyuk",10,252,6510,58,35201
1287148,Crooked smile,/story/view/1287148,FFMynnena,"donghae,eunhae,eunhyuk,hyukjae,romance",1,252,1970,7,5550
829538,One More (Probably the Last) Shot,/story/view/829538,23panching,"eunhae,fluff,superjunior,haehyuk",11,252,8250,131,22812
124488,A Game of Chaos,/story/view/124488,kpopaddictz,"eunhae,hanchul,kyumin,superjunior,supernatural,suspense,wonbum",51,252,13040,443,93470
880335,All I Want for Christmas is ... You?!,/story/view/880335,Slade-Maverick,"drama,eunhae,hanchul,kyumin,romance,superjunior,yewook",18,251,7690,68,59522
716129,It's Never Too Late,/story/view/716129,Eunhaemode,"angst,donghae,eunhae,eunhyuk,heechul,siwon,superjunior",7,250,7690,76,16027
111854,You're Already Dead,/story/view/111854,BreakingDownInside,"drama,eunhae,supernatural,vampire",16,250,6890,244,14077
1209294,EUNHAE BONFIRE FEST 2017,/story/view/1209294,ThanhXuan,eunhae,19,250,8330,151,83349
1232191,Make You Feel My Love,/story/view/1232191,mirrormirrora,"angst,eunhae,kyuwook,mpreg",8,250,8330,61,24372
715954,Love After Marry,/story/view/715954,akira_elf,"donghae,eunhae,hyukjae,superjunior,hyukhae",39,249,8330,102,27475
273936,The Bet,/story/view/273936,StrawberryLovinHyuk,"donghae,eunhae,eunhyuk,hyukhae",20,249,8330,195,20921
1299081,Why does it have to be like that?,/story/view/1299081,XxXCateXxX,"eunhae,ryeowook,yesung,yewook,kimjongwoon",8,249,2930,17,12889
112852,Confused Hearts,/story/view/112852,simihyuk,"2min,eunhae,eunhyuk,heechul,siwon,haehyuk,eunsihae",22,249,7010,84,11004
365311,He's Not My Bias!,/story/view/365311,23panching,"donghae,eunhae,eunhyuk,superjunior,haehyuk",11,249,5810,86,24166
535611,I'm the Best Daddy!,/story/view/535611,beononie-s,"comedy,donghae,eunhae,eunhyuk,fluff,romance,hyukhae",4,249,3370,55,17332
351365,Misery Business,/story/view/351365,haekass,"eunhae,superjunior,hyukhae",1,249,3450,25,1507
323637,The Past Is Your Present,/story/view/323637,luprixpanda,"angst,donghae,eunhae,eunhyuk,romance,hyukhae",13,248,8700,170,32430
367519,Trusting you [Edited],/story/view/367519,lovehae,"eunhae,supernatural,vampires,hyukhae",28,248,13510,157,16315
1411195,The short stories of EunHae,/story/view/1411195,crazybear,"donghae,eunhae,eunhyuk,hyukhae",11,248,1530,38,18475
1386076,Tenebrosity,/story/view/1386076,leedonghae1086,"angst,eunhae,oneshot,haehyuk",2,248,1670,7,3804
323637,The Past Is Your Present,/story/view/323637,luprixpanda,"angst,donghae,eunhae,eunhyuk,romance,hyukhae",13,248,8700,170,32430
480129,EunHae's One-shot Fanfic Collections,/story/view/480129,MissUda,"donghae,eunhae,eunhyuk,hyukjae,superjunior",6,248,8700,21,18274
644119,Bullies Can Love Too,/story/view/644119,x1004x,"eunhae,hanchul,highschool,jongkey,kyumin,,yunjae",21,248,12340,65,28017
774107,When Life Becomes Just That Bit Too Much,/story/view/774107,haekitty,"angst,donghae,eunhae,eunhyuk,hyukjae,superjunior,happyending",1,247,2010,10,3526
765721,IS IT REALLY MAGIC??,/story/view/765721,HyukkieMyHubby,"eunhae,oneshot",1,247,1820,18,1310
247760,From The Start [HIATUS-EDITING],/story/view/247760,kuririn-,"donghae,eunhae,eunhyuk,kyuhyun,kyumin,sungmin,yewook",20,247,7840,49,22790
247413,Integrals and Issues,/story/view/247413,haekass,"donghae,eunhae,eunhyuk",1,247,2440,15,1789
797779,Babies Ever After,/story/view/797779,lostfishy,"comedy,drama,eunhae,fluff,heechul,kyumin,superjunior,gunheechul",7,247,7350,93,20480
298690,We are one big (happy?) family,/story/view/298690,heartbabykyu,"eunhae,heechul,sungmin,superjunior,wonkyu,yewook,kangteuk",9,246,12110,170,14361
202716,The Marriage Contract (WonKyu)/ The Loving Friend (EunHae)/ The Seductive Game (YeWook),/story/view/202716,WonKyu_YeWook,"arrangedmarriage,comedy,eunhae,romance,wonkyu,yewook,cute",8,246,21240,173,34433
1303987,Missing You Out of the Blue,/story/view/1303987,sayeunhae,"angst,eunhae,fluff,superjunior",5,246,2590,16,4711
1380167,It's Only A Temporary One,/story/view/1380167,tabi_suju,"donghae,eunhae,eunhyuk,fluff,sliceoflife,suju,superjunior,haehyuk,superjuniorcouple,nonau",1,246,2480,20,1120
444658,Progression,/story/view/444658,SnowyK,"donghae,eunhae,hyukjae,superjunior",1,246,3880,39,3112
1405816,Coffee and Chill - A series of drabble,/story/view/1405816,haeimecah,"donghae,eunhae,eunhyuk,hyukjae,haehyuk,hyukhae",3,245,1800,24,7760
50578,Babylon,/story/view/50578,Eunew701,"eunhae,heechul,ontae,shinee,superjunior",10,245,12070,149,25102
676800,Journey To Each Other,/story/view/676800,shivyn,eunhae,6,245,2540,38,4252
1409834,sleeping dogs.,/story/view/1409834,makefetchhappen,"angst,donghae,eunhae,eunhyuk,romance,haehyuk,eunhaetopia",1,245,1760,7,9678
766565,Marrying a Millionaire,/story/view/766565,donghaeundermyshirt,"eunhae,kyumin",19,245,8770,72,15672
1405816,Coffee and Chill - A series of drabble,/story/view/1405816,haeimecah,"donghae,eunhae,eunhyuk,hyukjae,haehyuk,hyukhae",3,245,1800,24,7760
590018,"My Servant, My Lover",/story/view/590018,SPPV212,"eunhae,hanchul,kyumin,sibum",21,245,1800,126,61924
363651,Lost In Your Eyes,/story/view/363651,dreamy_seas9,"donghae,eunhae,hyukjae,romance",1,245,5640,43,1631
1188752,Unthinkable (I'm Ready),/story/view/1188752,smolhae,"angst,donghae,eunhae,eunhyuk,superjunior,hyukhae",4,244,2600,29,22340
585745,Never Give all the Heart,/story/view/585745,himebadweather,"action,donghae,eunhae,eunhyuk,fantasy,superjunior,eunhaedesires",13,244,7340,67,55126
1421260,Halloween Party,/story/view/1421260,heesnu,"donghae,eunhae,eunhyuk,fluff,heechul,heeteuk,hyukjae,kyuhyun,leeteuk,ryeowook,shindong,siwon,suju,superjunior,teukchul,yesung,fluffy,kimheechul,83line",10,243,4940,26,11576
1408103,𝔼unhaetopia ღ Writing Contest,/story/view/1408103,Eunhaefanfics_,"contest,donghae,eunhae,eunhyuk,superjunior",17,243,4880,25,2295
1421904,noche oscura,/story/view/1421904,Applers,"drama,eunhae,romance,superjunior,alternateuniverse,slightfluff,slightangst,triggerwarning,politicsau,militaryau",10,243,4880,64,36874
256504,Not Your Typical Fairy Tale [Oneshot],/story/view/256504,FlameFlowerful,"donghae,eunhae,hyukjae,oneshot",1,243,6660,78,7834
58270,Super Junior Camp,/story/view/58270,wonhaeluv,"donghae,eunhae,kyuhae,sihae,siwon,superjunior,yehae",4,242,6660,60,20152
213435,Whisper of a Navii,/story/view/213435,Lightflow,"eunhae,fantasy,,yunjae,angstromance,masterslave",7,242,5140,112,19135
298711,Seoul High School,/story/view/298711,TheAkatsukiFangirl,"eunhae,hanchul,kyumin,highschoolau",2,242,12100,150,50877
298711,Seoul High School,/story/view/298711,TheAkatsukiFangirl,"eunhae,hanchul,kyumin,highschoolau",2,242,12100,150,50877
1274880,We; The Bittersweet Tragedy,/story/view/1274880,Enthusiasticbunny,"angst,donghae,eunhae,eunhyuk,hyukjae,leedonghae,superjunior,haehyuk,leehyukjae,hyukhae,violenceabuse",11,242,3900,37,19544
938219,Abstract Attraction,/story/view/938219,WhiteChampagne,"angst,eunhae,kyuhyun,kyumin,sungmin",19,242,8320,180,46038
928026,Turning Over to the Other Side,/story/view/928026,JaKoKm,"eunhae,hanchul,kyumin,zhoury,sibum,yewook,kangteuk",11,242,3240,17,12166
9321,"Happy Birthday, Donghae! Or not.",/story/view/9321,vampire_gurl0710,"donghae,eunhae,eunhyuk,superjunior",11,241,12790,35,8518
1183750,Into The Forest,/story/view/1183750,kimssi,"donghae,eunhae,eunhyuk,hyukjae,haehyuk,haeeun",1,241,3460,16,5548
693250,Room 202,/story/view/693250,donghaelips,"angst,donghae,eunhae,eunhyuk,romance",1,241,3460,23,11050
1359173,ANIMALS,/story/view/1359173,kyuwookstan,"cheating,eunhae,kyuwook,teukchul,secretagentau,mercenaryau",12,241,3870,41,24355
1384052,Before Sunrise,/story/view/1384052,syohyukkie,"donghae,eunhae,eunhyuk,heechul,kangin,kyuhyun,leedonghae,leeteuk,shindong,siwon,sungmin,superjunior,leehyukjae,confession,boyslove,lgbt,sunrise",1,241,1840,8,5672
1164084,The Mateless Omega {on hold},/story/view/1164084,XOXOBlockMania_21,"abuse,angst,donghae,eunhae,eunhyuk,hyukjae,leedonghae,suju,superjunior,supernatural,werewolves,,mpreg,leehyukjae,werewolf,darkromance,soulmates,alpha,mates,darklove,omega,mating,alphaxomega,alphawerewolf,omegawerewolf",1,241,1840,7,415
362653,Live to Kill,/story/view/362653,lostfishy,"donghae,eunhae,eunhyuk,kyuhyun,kyumin,sungmin,superjunior",18,241,8730,95,54919
624374,Crashing Tides,/story/view/624374,Eunhaeology,"donghae,eunhae,eunhyuk,hyukjae,superjunior,haehyuk,pirate",22,241,10510,83,35263
124776,Worse Than A Fairy Tale,/story/view/124776,emii_vipelf,"eunhae,henrylau,kyuhyun,kyumin,psychological,sungmin,superjunior",16,241,10950,142,65189
144364,Vanilla and Strawberry,/story/view/144364,Shin_Ha_Ni,"eunhae,fluff,hanchul,kyumin,superjunior,haehyuk,eunsihae",17,241,16480,69,16917
132592,Once Upon A ,/story/view/132592,honestyinlies,"cheating,drama,eunhae,highschool,kyumin,romance",16,240,10170,171,17881
133266,My Parents Asked Me To Stay With A Total ,/story/view/133266,LOL_ELF_KEY_KISSME,"donghae,eunhae,eunhyuk,hyukjae,romance",14,240,8360,144,17561
138655,Babyboo,/story/view/138655,dellgirl15406,"eunhae,,mpreg,wonhyuk,sihyuk",16,240,16090,166,5166
152545,Rule Number Five ♥,/story/view/152545,wushu-panda,"eunhae,hanchul,kyumin,superjunior,vampire,,kangteuk",5,240,5800,161,17504
1317989,Open the Door,/story/view/1317989,Panda-Hero,"donghae,eunhae,eunhyuk,fantasy,hyukjae,superjunior,haehyuk,officeau",15,240,5710,118,22620
132592,Once Upon A ,/story/view/132592,honestyinlies,"cheating,drama,eunhae,highschool,kyumin,romance",16,240,10170,171,17881
133266,My Parents Asked Me To Stay With A Total ,/story/view/133266,LOL_ELF_KEY_KISSME,"donghae,eunhae,eunhyuk,hyukjae,romance",14,240,8360,144,17561
138655,Babyboo,/story/view/138655,dellgirl15406,"eunhae,,mpreg,wonhyuk,sihyuk",16,240,16090,166,5166
